,id,published,title,reference,year_month,year,month,clean_text,sentiment,polarity,subjectivity
496,31521788,2019-12-07,"Molecular epidemiology of human respiratory syncytial virus and human metapneumovirus in hospitalized children with acute respiratory infections in Croatia, 2014-2017.",https://pubmed.ncbi.nlm.nih.gov/31521788,2019-12,2019,12,molecular epidemiology human respiratory syncytial virus human metapneumovirus hospitalized child acute respiratory infection croatia,positive,0.19999999999999998,0.3666666666666667
497,31489496,2019-12-07,"Paramyxoviruses respiratory syncytial virus, parainfluenza virus, and human metapneumovirus infection in pediatric hospitalized patients and climate correlation in a subtropical region of southern China: a 7-year survey.",https://pubmed.ncbi.nlm.nih.gov/31489496,2019-12,2019,12,paramyxovirus respiratory syncytial virus parainfluenza virus human metapneumovirus infection pediatric hospitalized climate correlation subtropical region southern china survey,neutral,0.0,0.05
498,31743836,2019-12-07,Panther Fusion® Respiratory Virus Assays for the detection of influenza and other respiratory viruses.,https://pubmed.ncbi.nlm.nih.gov/31743836,2019-12,2019,12,panther respiratory virus assay detection influenza respiratory virus,neutral,0.0,0.0
499,31685408,2019-11-07,Epidemiological survey in a day care center following toddler sudden death due to human metapneumovirus infection.,https://pubmed.ncbi.nlm.nih.gov/31685408,2019-11,2019,11,epidemiological survey day care center following toddler sudden death due human metapneumovirus infection,negative,-0.045,0.23500000000000001
500,31264704,2019-11-01,Molecular epidemiology of infectious bronchitis virus and avian metapneumovirus in Greece.,https://pubmed.ncbi.nlm.nih.gov/31264704,2019-11,2019,11,molecular epidemiology infectious bronchitis virus avian metapneumovirus greece,neutral,0.0,0.0
501,31671656,2019-10-30,Strain-Dependent Impact of G and SH Deletions Provide New Insights for Live-Attenuated HMPV Vaccine Development.,https://pubmed.ncbi.nlm.nih.gov/31671656,2019-10,2019,10,impact g sh deletion provide new insight hmpv vaccine development,positive,0.13636363636363635,0.45454545454545453
502,31638995,2019-10-21,Molecular epidemiology of respiratory viruses in commercial chicken flocks in Pakistan from 2014 through to 2016.,https://pubmed.ncbi.nlm.nih.gov/31638995,2019-10,2019,10,molecular epidemiology respiratory virus commercial chicken flock pakistan,negative,-0.3,0.475
503,31635418,2019-10-18,"Novel Antiviral Activities of Obatoclax, Emetine, Niclosamide, Brequinar, and Homoharringtonine.",https://pubmed.ncbi.nlm.nih.gov/31635418,2019-10,2019,10,novel antiviral activity obatoclax emetine niclosamide brequinar homoharringtonine,neutral,0.0,0.0
504,31601181,2019-10-10,"Prevalence, clinical outcomes and rainfall association of acute respiratory infection by human metapneumovirus in children in Bogotá, Colombia.",https://pubmed.ncbi.nlm.nih.gov/31601181,2019-10,2019,10,prevalence outcome rainfall association acute respiratory infection human metapneumovirus child bogotá colombia,positive,0.3,0.5
505,31230362,2019-10-07,High incidence of rhinovirus infection in children with community-acquired pneumonia from a city in the Brazilian pre-Amazon region.,https://pubmed.ncbi.nlm.nih.gov/31230362,2019-10,2019,10,high incidence rhinovirus infection child pneumonia city brazilian region,positive,0.16,0.54
506,31575919,2019-10-01,"Epidemiology, evolution and transmission of human metapneumovirus in Guangzhou China, 2013-2017.",https://pubmed.ncbi.nlm.nih.gov/31575919,2019-10,2019,10,epidemiology evolution transmission human metapneumovirus guangzhou china,neutral,0.0,0.1
507,31292250,2019-10-01,A Potent Neutralizing Site III-Specific Human Antibody Neutralizes Human Metapneumovirus In Vivo.,https://pubmed.ncbi.nlm.nih.gov/31292250,2019-10,2019,10,potent neutralizing site human antibody neutralizes human metapneumovirus vivo,positive,0.16666666666666666,0.2333333333333333
508,30189029,2019-09-25,Respiratory Pathogens in Children 1 Month to 5 Years of Age Presenting With Undifferentiated Acute Respiratory Distress in 2 District-Level Hospitals in Ghana.,https://pubmed.ncbi.nlm.nih.gov/30189029,2019-09,2019,9,respiratory pathogen child month year age presenting undifferentiated acute respiratory distress hospital ghana,positive,0.6,0.9
509,31155603,2019-09-19,"Predominant Detection of the Subgroup A2b Human Metapneumovirus Strain with a 111-Nucleotide Duplication in the G gene in Yokohama City, Japan in 2018.",https://pubmed.ncbi.nlm.nih.gov/31155603,2019-09,2019,9,predominant detection subgroup human metapneumovirus strain duplication g gene yokohama city japan,neutral,0.0,0.1
510,31081548,2019-09-07,The spectrum of viral pathogens in children with severe acute lower respiratory tract infection: A 3-year prospective study in the pediatric intensive care unit.,https://pubmed.ncbi.nlm.nih.gov/31081548,2019-09,2019,9,spectrum viral pathogen child severe acute lower respiratory tract infection prospective pediatric intensive care unit,positive,0.6,0.9
511,30817023,2019-09-07,RNA respiratory viral infections in solid organ transplant recipients: Guidelines from the American Society of Transplantation Infectious Diseases Community of Practice.,https://pubmed.ncbi.nlm.nih.gov/30817023,2019-09,2019,9,rna respiratory viral infection solid organ transplant recipient guideline american society transplantation infectious disease community practice,neutral,0.0,0.05
512,30703528,2019-09-07,Baseline characteristics and clinical symptoms related to respiratory viruses identified among patients presenting with influenza-like illness in primary care.,https://pubmed.ncbi.nlm.nih.gov/30703528,2019-09,2019,9,baseline characteristic symptom related respiratory virus identified among presenting illness primary care,positive,0.11111111111111112,0.45555555555555555
513,31470805,2019-08-30,"Human metapneumovirus prevalence and patterns of subgroup persistence identified through surveillance of pediatric pneumonia hospital admissions in coastal Kenya, 2007-2016.",https://pubmed.ncbi.nlm.nih.gov/31470805,2019-08,2019,8,human metapneumovirus prevalence pattern subgroup persistence identified surveillance pediatric pneumonia hospital admission coastal kenya,neutral,0.0,0.1
514,31438486,2019-08-21,Discovery and Characterization of Novel RNA Viruses in Aquatic North American Wild Birds.,https://pubmed.ncbi.nlm.nih.gov/31438486,2019-08,2019,8,discovery characterization novel rna virus aquatic north american wild bird,positive,0.05,0.2
515,31429710,2019-08-20,"Comparison of viral and epidemiological profiles of hospitalized children with severe acute respiratory infection in Beijing and Shanghai, China.",https://pubmed.ncbi.nlm.nih.gov/31429710,2019-08,2019,8,comparison viral epidemiological profile hospitalized child severe acute respiratory infection beijing shanghai china,positive,0.6,0.9
516,31056697,2019-08-09,"Infant Pneumococcal Carriage During Influenza, RSV, and hMPV Respiratory Illness Within a Maternal Influenza Immunization Trial.",https://pubmed.ncbi.nlm.nih.gov/31056697,2019-08,2019,8,infant pneumococcal carriage influenza rsv hmpv respiratory illness within maternal influenza immunization trial,neutral,0.0,0.0
517,30029583,2019-08-07,Epidemiology of RSV and hMPV in Belgium: a 10-year follow-up.,https://pubmed.ncbi.nlm.nih.gov/30029583,2019-08,2019,8,epidemiology rsv hmpv belgium,neutral,0.0,0.0
518,30777452,2019-08-07,Host specificity of avian metapneumoviruses.,https://pubmed.ncbi.nlm.nih.gov/30777452,2019-08,2019,8,host specificity avian metapneumoviruses,neutral,0.0,0.0
519,31111372,2019-08-07,"Epidemiology and clinical impact of viral, atypical, and fungal respiratory pathogens in symptomatic immunocompromised patients: a two-center study using a multi-parameter customized respiratory Taqman® array card.",https://pubmed.ncbi.nlm.nih.gov/31111372,2019-08,2019,8,epidemiology impact viral atypical fungal respiratory pathogen symptomatic immunocompromised customized respiratory array card,neutral,0.0,0.2
520,31391513,2019-08-07,Characterization of cellular transcriptomic signatures induced by different respiratory viruses in human reconstituted airway epithelia.,https://pubmed.ncbi.nlm.nih.gov/31391513,2019-08,2019,8,characterization cellular transcriptomic signature induced different respiratory virus human reconstituted airway epithelium,neutral,0.0,0.35
521,31303294,2019-08-07,"Global patterns in monthly activity of influenza virus, respiratory syncytial virus, parainfluenza virus, and metapneumovirus: a systematic analysis.",https://pubmed.ncbi.nlm.nih.gov/31303294,2019-08,2019,8,global pattern monthly activity influenza virus respiratory syncytial virus parainfluenza virus metapneumovirus systematic,neutral,0.0,0.0
522,31284928,2019-08-07,"Beyond Respiratory Syncytial Virus and Rhinovirus in the Pathogenesis and Exacerbation of Asthma: The Role of Metapneumovirus, Bocavirus and Influenza Virus.",https://pubmed.ncbi.nlm.nih.gov/31284928,2019-08,2019,8,beyond respiratory syncytial virus rhinovirus pathogenesis exacerbation asthma role metapneumovirus bocavirus influenza virus,neutral,0.0,0.0
523,31128379,2019-08-07,Outcomes of severe human metapneumovirus-associated community-acquired pneumonia in adults.,https://pubmed.ncbi.nlm.nih.gov/31128379,2019-08,2019,8,outcome severe human pneumonia adult,positive,0.05,0.2
524,30919905,2019-08-01,"Field evaluation of maternal antibody transfer from breeder turkey hens to egg yolks, egg whites, and poults.",https://pubmed.ncbi.nlm.nih.gov/30919905,2019-08,2019,8,field evaluation maternal antibody transfer breeder turkey hen egg yolk egg white poults,neutral,0.0,0.0
525,31365620,2019-07-29,Viral etiology of acute respiratory infections in children in Southern Iran.,https://pubmed.ncbi.nlm.nih.gov/31365620,2019-07,2019,7,viral etiology acute respiratory infection child southern iran,positive,0.3,0.45
526,30814460,2019-07-24,Comparison of Clinical Characteristics of Human Metapneumovirus and Respiratory Syncytial Virus Infections in Hospitalized Young Children.,https://pubmed.ncbi.nlm.nih.gov/30814460,2019-07,2019,7,comparison characteristic human metapneumovirus respiratory syncytial virus infection hospitalized young child,positive,0.011111111111111113,0.32222222222222224
527,31342206,2019-07-24,Human metapneumovirus as cause of severe community-acquired pneumonia in adults: insights from a ten-year molecular and epidemiological analysis.,https://pubmed.ncbi.nlm.nih.gov/31342206,2019-07,2019,7,human metapneumovirus cause severe pneumonia adult insight molecular epidemiological,positive,0.05,0.2
528,30910688,2019-07-07,"Diversity of respiratory viruses detected among hospitalized children with acute lower respiratory tract infections at Hospital Serdang, Malaysia.",https://pubmed.ncbi.nlm.nih.gov/30910688,2019-07,2019,7,diversity respiratory virus detected among hospitalized child acute lower respiratory tract infection hospital serdang malaysia,positive,0.6,0.9
529,29538674,2019-07-01,A Multicenter Consortium to Define the Epidemiology and Outcomes of Pediatric Solid Organ Transplant Recipients With Inpatient Respiratory Virus Infection.,https://pubmed.ncbi.nlm.nih.gov/29538674,2019-07,2019,7,multicenter consortium define epidemiology outcome pediatric solid organ transplant recipient inpatient respiratory virus infection,neutral,0.0,0.1
530,31234829,2019-06-24,Time series non-Gaussian Bayesian bivariate model applied to data on HMPV and RSV: a case of Dadaab in Kenya.,https://pubmed.ncbi.nlm.nih.gov/31234829,2019-06,2019,6,time series bayesian bivariate model applied data hmpv rsv dadaab kenya,neutral,0.0,0.0
531,31234918,2019-06-24,Comparing the yield of oropharyngeal swabs and sputum for detection of 11 common pathogens in hospitalized children with lower respiratory tract infection.,https://pubmed.ncbi.nlm.nih.gov/31234918,2019-06,2019,6,comparing yield oropharyngeal swab sputum detection common pathogen hospitalized child lower respiratory tract infection,negative,-0.3,0.5
532,31208500,2019-06-07,[Detection of viral pathogens and allergens in infants and young children at high risk of asthma during a wheezing episode].,https://pubmed.ncbi.nlm.nih.gov/31208500,2019-06,2019,6,detection viral pathogen allergen infant young child high risk asthma wheezing episode,positive,0.13,0.47000000000000003
533,30659630,2019-06-07,Human metapneumovirus infection: Diagnostic impact of radiologic imaging.,https://pubmed.ncbi.nlm.nih.gov/30659630,2019-06,2019,6,human metapneumovirus infection diagnostic impact radiologic imaging,neutral,0.0,0.1
534,31179371,2019-06-07,A mini outbreak of human metapneumovirus infection with severe acute respiratory symptoms in a selected group of children presented to a teaching hospital in Sri Lanka.,https://pubmed.ncbi.nlm.nih.gov/31179371,2019-06,2019,6,mini outbreak human metapneumovirus infection severe acute respiratory symptom selected group child presented teaching hospital sri lanka,positive,0.3,0.5
535,31131104,2019-06-07,Epidemiology of viral acute lower respiratory infections in a community-based cohort of rural north Indian children.,https://pubmed.ncbi.nlm.nih.gov/31131104,2019-06,2019,6,epidemiology viral acute lower respiratory infection cohort rural north indian child,positive,0.3,0.45
536,30698826,2019-06-07,The role of lipid rafts in cell entry of human metapneumovirus.,https://pubmed.ncbi.nlm.nih.gov/30698826,2019-06,2019,6,role lipid raft cell entry human metapneumovirus,neutral,0.0,0.1
537,31117983,2019-05-22,"Epidemiological, clinical and genotypic features of human Metapneumovirus in patients with influenza-like illness in Senegal, 2012 to 2016.",https://pubmed.ncbi.nlm.nih.gov/31117983,2019-05,2019,5,epidemiological genotypic feature human metapneumovirus illness senegal,neutral,0.0,0.1
538,31003913,2019-05-09,"Two similar commercial live attenuated AMPV vaccines prepared by random passage of the identical field isolate, have unrelated sequences.",https://pubmed.ncbi.nlm.nih.gov/31003913,2019-05,2019,5,two similar commercial live attenuated ampv vaccine prepared random passage identical field isolate unrelated sequence,negative,-0.09090909090909091,0.35
539,30946995,2019-05-07,Human metapneumovirus fusion protein triggering: Increasing complexities by analysis of new HMPV fusion proteins.,https://pubmed.ncbi.nlm.nih.gov/30946995,2019-05,2019,5,human metapneumovirus fusion protein triggering increasing complexity new hmpv fusion protein,positive,0.06818181818181818,0.2772727272727273
